cid,name,minvalue,maxvalue,avgvalue,year,chamber,origin,source,serialid
N00026591,Ben Chandler (D-Ky),313012,796000,554506,2006,H,Center for Responsive Politics,,390
N00002460,Bob Inglis (R-SC),248022,855999,552010,2006,H,Center for Responsive Politics,,391
N00005551,Ernest J. Istook (R-Okla),246006,849998,548002,2006,H,Center for Responsive Politics,,392
N00005883,Kevin Brady (R-Texas),230028,852000,541014,2006,H,Center for Responsive Politics,,394
N00013808,Thad McCotter (R-Mich),251019,815000,533009,2006,H,Center for Responsive Politics,,395
N00000362,Jack Reed (D-RI),198029,846000,522014,2006,S,Center for Responsive Politics,,397
N00000133,Donna Christian-Green (D-VI),136004,889998,513001,2006,H,Center for Responsive Politics,,403
N00009715,Melissa Hart (R-Pa),202031,809000,505515,2006,H,Center for Responsive Politics,,405
N00024770,Mike Michaud (D-Maine),224022,786000,505011,2006,H,Center for Responsive Politics,,406
N00027751,John Sarbanes (D-Md),217016,697000,457008,2006,H,Center for Responsive Politics,,419
N00000964,Charles B. Rangel (D-NY),219016,686000,452508,2006,H,Center for Responsive Politics,,421
N00001945,Barbara A. Mikulski (D-Md),195020,705000,450010,2006,S,Center for Responsive Politics,,422
N00027462,Gus Bilirakis (R-Fla),136021,756999,446510,2006,H,Center for Responsive Politics,,423
N00004527,Gil Gutknecht (R-Minn),202020,680000,441010,2006,H,Center for Responsive Politics,,424
N00000205,Marty Meehan (D-Mass),246007,615000,430503,2006,H,Center for Responsive Politics,,427
N00026627,Patrick McHenry (R-NC),-22989,769998,373504,2006,H,Center for Responsive Politics,,445
N00002408,James E. Clyburn (D-SC),198011,548000,373005,2006,H,Center for Responsive Politics,,447
N00025284,Raul M. Grijalva (D-Ariz),176017,556000,366008,2006,H,Center for Responsive Politics,,449
N00004956,Jerry F. Costello (D-Ill),134016,569999,352007,2006,H,Center for Responsive Politics,,455
N00003561,Stephanie Tubbs Jones (D-Ohio),186003,505000,345501,2006,H,Center for Responsive Politics,,456
N00027503,Bob Casey (D-Pa),167013,510000,338506,2006,S,Center for Responsive Politics,,457
N00003844,Mark E. Souder (R-Ind),128016,445000,286508,2006,H,Center for Responsive Politics,,476
N00003572,Dennis J. Kucinich (D-Ohio),101004,471997,286500,2006,H,Center for Responsive Politics,,477
N00004255,Jim Nussle (R-Iowa),205044,355043,280043,2006,H,Center for Responsive Politics,,478
N00004070,Dale E. Kildee (D-Mich),149009,410000,279504,2006,H,Center for Responsive Politics,,480
N00009824,David Wu (D-Ore),-4984,548997,272006,2006,H,Center for Responsive Politics,,483
N00003535,Sherrod Brown (D-Ohio),135009,375000,255004,2006,H,Center for Responsive Politics,,487
N00005321,Lee Terry (R-Neb),51025,456000,253512,2006,H,Center for Responsive Politics,,488
N00028152,Kevin McCarthy (R-Calif),75020,426000,250510,2006,H,Center for Responsive Politics,,491
N00000491,Susan Collins (R-Maine),145005,350000,247502,2006,S,Center for Responsive Politics,,492
N00006981,Brian P. Bilbray (R-Calif),92234,400219,246226,2006,H,Center for Responsive Politics,,494
N00009759,Rick Larsen (D-Wash),85017,402000,243508,2006,H,Center for Responsive Politics,,495
N00009816,Chris Smith (R-NJ),130003,350000,240001,2006,H,Center for Responsive Politics,,496
N00002200,Robert C. Byrd (D-WVa),130003,350000,240001,2006,S,Center for Responsive Politics,,497
N00027703,Chris Carney (D-Pa),135002,340000,237501,2006,H,Center for Responsive Politics,,498
N00008113,Earl Pomeroy (D-ND),114009,360000,237004,2006,H,Center for Responsive Politics,,499
N00000743,Scott Garrett (R-NJ),112007,330000,221003,2006,H,Center for Responsive Politics,,505
N00027623,Adrian Smith (R-Neb),35009,375999,205504,2006,H,Center for Responsive Politics,,507
N00024874,Dennis Cardoza (D-Calif),46005,364999,205502,2006,H,Center for Responsive Politics,,508
N00006283,Dirk Kempthorne,36004,344999,190501,2006,E,Center for Responsive Politics,,511
N00000528,Bernie Sanders (I-Vt),-12990,389998,188504,2006,H,Center for Responsive Politics,,512
N00004005,Carolyn Cheeks Kilpatrick (D-Mich),45018,326000,185509,2006,H,Center for Responsive Politics,,515
N00001746,Chaka Fattah (D-Pa),50002,319998,185000,2006,H,Center for Responsive Politics,,516
N00026368,Tim Walberg (R-Mich),115003,250000,182501,2006,H,Center for Responsive Politics,,517
N00001408,John P. Murtha (D-Pa),85009,276000,180504,2006,H,Center for Responsive Politics,,518
N00007918,Norm Dicks (D-Wash),77007,280000,178503,2006,H,Center for Responsive Politics,,519
N00009677,Todd Akin (R-Mo),32019,306000,169009,2006,H,Center for Responsive Politics,,522
N00002012,Wayne T. Gilchrest (R-Md),31018,291000,161009,2006,H,Center for Responsive Politics,,523
N00003875,Baron Hill (D-Ind),69007,211000,140003,2006,H,Center for Responsive Politics,,530
N00001701,Norman Y. Mineta,69006,210000,139503,2006,E,Center for Responsive Politics,,531
N00005105,Ike Skelton (D-Mo),36002,239999,138000,2006,H,Center for Responsive Politics,,532
N00000397,John E. Sununu (R-NH),50008,225000,137504,2006,S,Center for Responsive Politics,,533
N00009918,Patrick Leahy (D-Vt),49007,210000,129503,2006,S,Center for Responsive Politics,,535
N00009573,Jeff Flake (R-Ariz),-432993,680998,124002,2006,H,Center for Responsive Politics,,536
N00025692,Kendrick B Meek (D-Fla),2003,229999,116001,2006,H,Center for Responsive Politics,,538
N00025025,Jim Gerlach (R-Pa),66003,165000,115501,2006,H,Center for Responsive Politics,,539
N00001193,Pete King (R-NY),66003,165000,115501,2006,H,Center for Responsive Politics,,541
N00004118,Deborah Ann Stabenow (D-Mich),66003,165000,115501,2006,S,Center for Responsive Politics,,542
N00005656,Joe Barton (R-Texas),47005,180000,113502,2006,H,Center for Responsive Politics,,543
N00003730,Ted Strickland (D-Ohio),45003,150000,97501,2006,H,Center for Responsive Politics,,547
N00027890,Michael Arcuri (D-NY),10004,184999,97501,2006,H,Center for Responsive Politics,,548
N00003218,Harold E. Ford Jr. (D-Tenn),22008,155000,88504,2006,H,Center for Responsive Politics,,551
N00004724,Jan Schakowsky (D-Ill),-34984,210999,88007,2006,H,Center for Responsive Politics,,552
N00013744,Diane E. Watson (D-Calif),31005,117000,74002,2006,H,Center for Responsive Politics,,556
N00004643,Max Baucus (D-Mont),-71986,204999,66506,2006,S,Center for Responsive Politics,,558
N00025280,Tim Ryan (D-Ohio),3004,129999,66501,2006,H,Center for Responsive Politics,,560
N00003042,Bud Cramer (D-Ala),-733995,864997,65501,2006,H,Center for Responsive Politics,,561
N00012460,William L. Clay Jr. (D-Mo),18004,95000,56502,2006,H,Center for Responsive Politics,,569
N00002926,Jim Davis (D-Fla),17003,80000,48501,2006,H,Center for Responsive Politics,,573
N00001276,John M. McHugh (R-NY),5007,77000,41003,2006,H,Center for Responsive Politics,,578
N00001817,C. W. Bill Young (R-Fla),16002,65000,40501,2006,H,Center for Responsive Politics,,581
N00009614,Ric Keller (R-Fla),15001,50000,32500,2006,H,Center for Responsive Politics,,588
N00028257,Keith Ellison (D-Minn),2007,35000,18503,2006,H,Center for Responsive Politics,,592
N00028091,Carol Shea-Porter (D-NH),2002,30000,16001,2006,H,Center for Responsive Politics,,593
N00002713,Corrine Brown (D-Fla),-13998,45000,15501,2006,H,Center for Responsive Politics,,596
N00026457,Ted Poe (R-Texas),-27996,51000,11502,2006,H,Center for Responsive Politics,,597
N00006425,John Shadegg (R-Ariz),-164996,169999,2501,2006,H,Center for Responsive Politics,,603
N00006455,J. D. Hayworth (R-Ariz),0,0,0,2006,H,Center for Responsive Politics,,604
N00001813,Jose E. Serrano (D-NY),0,0,0,2006,H,Center for Responsive Politics,,609
N00025337,Mario Diaz-Balart (R-Fla),-164999,139999,-12500,2006,H,Center for Responsive Politics,,615
N00003532,Bob Ney (R-Ohio),-29999,-19000,-24499,2006,H,Center for Responsive Politics,,617
N00002511,Cynthia A. McKinney (D-Ga),-50000,-15001,-32500,2006,H,Center for Responsive Politics,,618
N00028234,Philip G. Hare (D-Ill),-50000,-15001,-32500,2006,H,Center for Responsive Politics,,620
N00003897,John Hostettler (R-Ind),-147997,69996,-39000,2006,H,Center for Responsive Politics,,621
N00007632,Eni F. H. Faleomavaega (D-AS),-455985,351996,-51994,2006,H,Center for Responsive Politics,,623
N00027594,Patrick J. Murphy (D-Pa),-147995,26997,-60499,2006,H,Center for Responsive Politics,,624
N00009570,Artur Davis (D-Ala),-350000,-130003,-240001,2006,H,Center for Responsive Politics,,630
N00027467,Timothy J. Walz (D-Minn),-642991,-85004,-363997,2006,H,Center for Responsive Politics,,632
N00004196,Bart Stupak (D-Mich),-1116991,-130003,-623497,2006,H,Center for Responsive Politics,,633
N00002884,Alcee L. Hastings (D-Fla),-7348999,-2115006,-4732002,2006,H,Center for Responsive Politics,,636
N00006750,Jane Harman (D-Calif),216175770,566678002,391426886,2006,H,Center for Responsive Politics,,1
N00007017,Darrell Issa (R-Calif),158580056,516300001,337440028,2006,H,Center for Responsive Politics,,2
N00004309,Herb Kohl (D-Wis),300768027,373027999,336898013,2006,S,Center for Responsive Politics,,3
N00000245,John Kerry (D-Mass),221589484,313990127,267789805,2006,S,Center for Responsive Politics,,4
N00027626,Vernon Buchanan (R-Fla),-24520706,407911974,191695634,2006,H,Center for Responsive Politics,,5
N99999962,Henry M. Paulson,89867023,164830002,127348512,2006,E,Center for Responsive Politics,,6
N99999981,Donald H. Rumsfeld,59708082,194445001,127076541,2006,E,Center for Responsive Politics,,7
N00000308,Edward M. Kennedy (D-Mass),43351040,162293999,102822519,2006,S,Center for Responsive Politics,,8
N99999987,John W. Snow,61899036,131160001,96529518,2006,E,Center for Responsive Politics,,9
N99999977,Samuel W. Bodman III,67032051,124355000,95693525,2006,E,Center for Responsive Politics,,10
N00001685,Jay Rockefeller (D-WVa),54878021,126548002,90713011,2006,S,Center for Responsive Politics,,11
N00002315,Robin Hayes (R-NC),32122164,132981999,82552081,2006,H,Center for Responsive Politics,,12
N00007364,Dianne Feinstein (D-Calif),49392297,109719018,79555657,2006,S,Center for Responsive Politics,,13
N00000659,Frank R. Lautenberg (D-NJ),45501164,112601017,79051090,2006,S,Center for Responsive Politics,,14
N00002383,Charles H. Taylor (R-NC),56056018,77341001,66698509,2006,H,Center for Responsive Politics,,15
N99999961,Carlos Gutierrez,22697027,105630000,64163513,2006,E,Center for Responsive Politics,,16
N00006237,Dick Cheney (R),21354026,100060000,60707013,2006,E,Center for Responsive Politics,,17
N00000684,Rodney Frelinghuysen (R-NJ),22766190,76265000,49515595,2006,H,Center for Responsive Politics,,18
N00026460,Michael McCaul (R-Texas),17409136,75888000,46648568,2006,H,Center for Responsive Politics,,19
N00009954,Lincoln D. Chafee (R-RI),38022082,47864029,42943055,2006,S,Center for Responsive Politics,,20
N00001024,Nita M. Lowey (D-NY),15326725,64179668,39753196,2006,H,Center for Responsive Politics,,21
N00007360,Nancy Pelosi (D-Calif),-9292881,86371990,38539554,2006,H,Center for Responsive Politics,,22
N00008071,Elizabeth Dole (R-NC),16107137,58346000,37226568,2006,S,Center for Responsive Politics,,23
N00003709,Mike DeWine (R-Ohio),14426433,59657000,37041716,2006,S,Center for Responsive Politics,,24
N00006424,John McCain (R-Ariz),28417187,45345013,36881100,2006,S,Center for Responsive Politics,,25
N00004426,Tom Petri (R-Wis),9724038,62111999,35918018,2006,H,Center for Responsive Politics,,26
N00000078,Carolyn B. Maloney (D-NY),10960095,57178994,34069544,2006,H,Center for Responsive Politics,,27
N00027565,John Campbell (R-Calif),13504082,52188000,32846041,2006,H,Center for Responsive Politics,,28
N00025443,Bob Beauprez (R-Colo),9419013,55364991,32392002,2006,H,Center for Responsive Politics,,29
N00004645,Denny Rehberg (R-Mont),6348013,55744997,31046505,2006,H,Center for Responsive Politics,,30
N00000019,Hillary Clinton (D-NY),10460009,51052000,30756004,2006,S,Center for Responsive Politics,,31
N00006954,Gary Miller (R-Calif),2687042,53801998,28244520,2006,H,Center for Responsive Politics,,32
N00009888,Lamar Alexander (R-Tenn),11644764,43964726,27804745,2006,S,Center for Responsive Politics,,33
N00004291,F. James Sensenbrenner Jr. (R-Wis),21144691,31042632,26093661,2006,H,Center for Responsive Politics,,34
N00003147,Bill Frist (R-Tenn),10127029,39614002,24870515,2006,S,Center for Responsive Politics,,35
N00012586,Chris Chocola (R-Ind),10580059,37925000,24252529,2006,H,Center for Responsive Politics,,36
N00002599,John Linder (R-Ga),8762014,38730000,23746007,2006,H,Center for Responsive Politics,,37
N00027694,Claire McCaskill (D-Mo),14709141,32664002,23686571,2006,S,Center for Responsive Politics,,38
N00007815,Gordon H. Smith (R-Ore),8236081,38469059,23352570,2006,S,Center for Responsive Politics,,39
N00002877,E. Clay Shaw Jr. (R-Fla),7427028,37704999,22566013,2006,H,Center for Responsive Politics,,40
N00024882,Katherine Harris (R-Fla),7836025,36996000,22416012,2006,H,Center for Responsive Politics,,41
N00024813,Rahm Emanuel (D-Ill),9025022,33201000,21113011,2006,H,Center for Responsive Politics,,42
N99999960,Michael Leavitt,7144059,34209997,20677028,2006,E,Center for Responsive Politics,,43
N00009920,Richard C. Shelby (R-Ala),5243021,35695001,20469011,2006,S,Center for Responsive Politics,,44
N00012672,Steve Pearce (R-NM),7566013,33215000,20390506,2006,H,Center for Responsive Politics,,45
N00009637,"C. L. Butch"" Otter (R-Idaho)""",8864132,31716000,20290066,2006,H,Center for Responsive Politics,,46
N00000480,Olympia J. Snowe (R-Maine),9626062,28300001,18963031,2006,S,Center for Responsive Politics,,47
N00006932,David Dreier (R-Calif),7082064,29910000,18496032,2006,H,Center for Responsive Politics,,48
N00027655,Heath Shuler (D-NC),3125453,33386432,18255942,2006,H,Center for Responsive Politics,,49
N00003660,Paul E. Gillmor (R-Ohio),5448040,27971999,16710019,2006,H,Center for Responsive Politics,,50
N00000615,Rosa L. DeLauro (D-Conn),5846026,27124999,16485512,2006,H,Center for Responsive Politics,,51
N99999924,Ruth Bader Ginsburg,6665015,25580000,16122507,2006,J,Center for Responsive Politics,,52
N99999920,David H. Souter,5615004,26330000,15972502,2006,J,Center for Responsive Politics,,53
N00026710,Kenny Marchant (R-Texas),7932963,23984913,15958938,2006,H,Center for Responsive Politics,,54
N00013869,Michael E. Sodrel (R-Ind),4746007,26780998,15763502,2006,H,Center for Responsive Politics,,55
N00004133,Fred Upton (R-Mich),6749122,24587000,15668061,2006,H,Center for Responsive Politics,,56
N00006518,Jeff Bingaman (D-NM),8164267,23039001,15601634,2006,S,Center for Responsive Politics,,57
N00008072,George W. Bush (R),7627022,20692976,14159999,2006,E,Center for Responsive Politics,,58
N00007124,Christopher Cox,9196040,18790000,13993020,2006,E,Center for Responsive Politics,,59
N99999957,Edward W Gillespie,7864039,19460000,13662019,2006,E,Center for Responsive Politics,,60
N00002960,Porter Goss (R-Fla),7840166,19049999,13445082,2006,H,Center for Responsive Politics,,61
N00005329,Ben Nelson (D-Neb),7011053,19755001,13383027,2006,S,Center for Responsive Politics,,62
N99999970,Robert Nicholson,6432082,20154999,13293540,2006,E,Center for Responsive Politics,,63
N00006023,Lloyd Doggett (D-Texas),7074098,19484999,13279548,2006,H,Center for Responsive Politics,,64
N00002593,Johnny Isakson (R-Ga),8031074,18375001,13203037,2006,S,Center for Responsive Politics,,65
N00027618,Steve Kagen (D-Wis),6223071,19571000,12897035,2006,H,Center for Responsive Politics,,66
N00009818,Shelley Berkley (D-Nev),6521335,17502302,12011818,2006,H,Center for Responsive Politics,,67
N00002083,Jim Moran (D-Va),2640311,21291996,11966153,2006,H,Center for Responsive Politics,,68
N00026160,Tom Price (R-Ga),8532185,14752166,11642175,2006,H,Center for Responsive Politics,,69
N99999925,Stephen G. Breyer,4930068,17060000,10995034,2006,J,Center for Responsive Politics,,70
N00026043,Randy Neugebauer (R-Texas),4839147,16590998,10715072,2006,H,Center for Responsive Politics,,71
N00003392,Anne M. Northup (R-Ky),4349104,16236000,10292552,2006,H,Center for Responsive Politics,,72
N00012970,Tom Osborne (R-Neb),3433480,16931999,10182739,2006,H,Center for Responsive Politics,,73
N00001510,Don Sherwood (R-Pa),4164041,16147997,10156019,2006,H,Center for Responsive Politics,,74
N00002214,Alan B. Mollohan (D-WVa),-1617980,21815993,10099006,2006,H,Center for Responsive Politics,,75
N00001020,Sue Kelly (R-NY),4658054,15322997,9990525,2006,H,Center for Responsive Politics,,76
N99999996,Clay Johnson III,4631047,12790000,8710523,2006,E,Center for Responsive Politics,,77
N99999958,Robert Gates,4651123,12718047,8684585,2006,E,Center for Responsive Politics,,78
N00027533,Sheldon Whitehouse (D-RI),4191168,12725998,8458583,2006,S,Center for Responsive Politics,,79
N00004280,Jim Leach (R-Iowa),3750159,12755000,8252579,2006,H,Center for Responsive Politics,,80
N00002743,Allen Boyd (D-Fla),2818014,13294999,8056506,2006,H,Center for Responsive Politics,,81
N00027804,Tim Mahoney (D-Fla),3278019,12795000,8036509,2006,H,Center for Responsive Politics,,82
N00004207,Tom Harkin (D-Iowa),5185070,10605001,7895035,2006,S,Center for Responsive Politics,,83
N00005675,Kay Bailey Hutchison (R-Texas),3641104,12122000,7881552,2006,S,Center for Responsive Politics,,84
N00009618,Adam H. Putnam (R-Fla),2734043,12984999,7859521,2006,H,Center for Responsive Politics,,85
N00002492,John M. Spratt Jr. (D-SC),2461024,13047994,7754509,2006,H,Center for Responsive Politics,,86
N00003762,Evan Bayh (D-Ind),4311028,11141001,7726014,2006,S,Center for Responsive Politics,,87
N00007584,Wally Herger (R-Calif),3423125,11937120,7680122,2006,H,Center for Responsive Politics,,88
N00028489,Shelley Sekula-Gibbs (R-Texas),3540100,11750000,7645050,2006,H,Center for Responsive Politics,,89
N00003725,Dave Hobson (R-Ohio),12092,15271991,7642041,2006,H,Center for Responsive Politics,,90
N00013291,Mark Dayton (D),3225421,12031000,7628210,2006,S,Center for Responsive Politics,,91
N00008086,Dave Camp (R-Mich),3344109,11435000,7389554,2006,H,Center for Responsive Politics,,92
N00025059,Jeb Bradley (R-NH),7151551,7539542,7345546,2006,H,Center for Responsive Politics,,93
N00001806,James L. Oberstar (D-Minn),4260072,9925000,7092536,2006,H,Center for Responsive Politics,,94
N00028073,John A. Yarmuth (D-Ky),-1332990,15379999,7023504,2006,H,Center for Responsive Politics,,95
N00003254,John Tanner (D-Tenn),2632018,11380979,7006498,2006,H,Center for Responsive Politics,,96
N00003083,Terry Everett (R-Ala),4142044,9732000,6937022,2006,H,Center for Responsive Politics,,97
N00004484,Jim Ramstad (R-Minn),2393018,11445998,6919508,2006,H,Center for Responsive Politics,,98
N00024760,Phil Gingrey (R-Ga),2102049,11231995,6667022,2006,H,Center for Responsive Politics,,99
N00026166,Virginia Foxx (R-NC),3153048,10121000,6637024,2006,H,Center for Responsive Politics,,100
N00007382,Tom Lantos (D-Calif),1897014,11181998,6539506,2006,H,Center for Responsive Politics,,101
N00000444,Judd Gregg (R-NH),2907079,9985000,6446039,2006,S,Center for Responsive Politics,,102
N99999966,Stephen J. Hadley,3769073,8885000,6327036,2006,E,Center for Responsive Politics,,103
N00007397,Pete Stark (D-Calif),-17681979,30144997,6231509,2006,H,Center for Responsive Politics,,104
N00007836,Maria Cantwell (D-Wash),2074013,10288000,6181006,2006,S,Center for Responsive Politics,,105
N00006423,Trent Franks (R-Ariz),2100003,10250000,6175001,2006,H,Center for Responsive Politics,,106
N00005244,Sam Brownback (R-Kan),2546084,9732999,6139541,2006,S,Center for Responsive Politics,,107
N00002061,John W. Warner (R-Va),5307825,6916813,6112319,2006,S,Center for Responsive Politics,,108
N00026080,John Barrow (D-Ga),2951009,9016000,5983504,2006,H,Center for Responsive Politics,,109
N00009775,Michael N. Castle (R-Del),3152168,8738000,5945084,2006,H,Center for Responsive Politics,,110
N00002428,Henry Brown (R-SC),2709025,8961000,5835012,2006,H,Center for Responsive Politics,,111
N00026264,Luis Fortuno (R-PR),1384018,10270997,5827507,2006,H,Center for Responsive Politics,,112
N00003126,Bart Gordon (D-Tenn),3541042,7618000,5579521,2006,H,Center for Responsive Politics,,113
N00003528,Charlie Wilson (D-Ohio),1949036,8934999,5442017,2006,H,Center for Responsive Politics,,114
N00002782,Cliff Stearns (R-Fla),2033037,8845997,5439517,2006,H,Center for Responsive Politics,,115
N00004227,Tom Latham (R-Iowa),2496014,8251999,5374006,2006,H,Center for Responsive Politics,,116
N00003389,Mitch McConnell (R-Ky),2258032,8470999,5364515,2006,S,Center for Responsive Politics,,117
N00009771,Shelley Moore Capito (R-WVa),1496071,9089998,5293034,2006,H,Center for Responsive Politics,,118
N00007724,Ron Wyden (D-Ore),2713013,7595001,5154007,2006,S,Center for Responsive Politics,,119
N00005455,Marion Berry (D-Ark),2132014,8131999,5132006,2006,H,Center for Responsive Politics,,120
N00006347,Robert F. Bennett (R-Utah),-21818969,31746998,4964014,2006,S,Center for Responsive Politics,,121
N00003675,John Boehner (R-Ohio),2059025,7610000,4834512,2006,H,Center for Responsive Politics,,124
N00005301,Chuck Hagel (R-Neb),2182014,7481000,4831507,2006,S,Center for Responsive Politics,,125
N00001509,Paul E. Kanjorski (D-Pa),1848012,6880999,4364505,2006,H,Center for Responsive Politics,,134
N00012739,Ander Crenshaw (R-Fla),1742017,6880000,4311008,2006,H,Center for Responsive Politics,,135
N00012508,Tom Carper (D-Del),2247097,6308999,4278048,2006,S,Center for Responsive Politics,,136
N00004762,Judy Biggert (R-Ill),2151078,6389999,4270538,2006,H,Center for Responsive Politics,,137
N00006008,Ruben Hinojosa (D-Texas),1465025,7050999,4258012,2006,H,Center for Responsive Politics,,138
N00013131,Eric Cantor (R-Va),1974167,6511000,4242583,2006,H,Center for Responsive Politics,,139
N00007690,Greg Walden (R-Ore),1722018,6680000,4201009,2006,H,Center for Responsive Politics,,140
N00002793,John L. Mica (R-Fla),2715012,5636999,4176005,2006,H,Center for Responsive Politics,,141
N00009957,George Allen (R-Va),3065077,5276001,4170539,2006,S,Center for Responsive Politics,,142
N00003473,Hal Rogers (R-Ky),1824213,6442172,4133192,2006,H,Center for Responsive Politics,,143
N00002017,Roscoe G. Bartlett (R-Md),1651007,6515000,4083003,2006,H,Center for Responsive Politics,,144
N00007727,Earl Blumenauer (D-Ore),2075043,6079994,4077518,2006,H,Center for Responsive Politics,,145
N00002167,Virgil H. Goode Jr (R-Va),2373059,5672000,4022529,2006,H,Center for Responsive Politics,,148
N00005681,Pete Sessions (R-Texas),2373048,5497000,3935024,2006,H,Center for Responsive Politics,,149
N00002656,Jack Kingston (R-Ga),2522782,5240759,3881770,2006,H,Center for Responsive Politics,,152
N00001758,Chuck Grassley (R-Iowa),2307063,5456000,3881531,2006,S,Center for Responsive Politics,,153
N00003950,Sander Levin (D-Mich),970020,6299998,3635009,2006,H,Center for Responsive Politics,,156
N00024866,Madeleine Z. Bordallo (D-Guam),1165007,6099999,3632503,2006,H,Center for Responsive Politics,,157
N00005582,James M. Inhofe (R-Okla),1963055,5296998,3630026,2006,S,Center for Responsive Politics,,158
N00000515,Peter Welch (D-Vt),2166042,5090000,3628021,2006,H,Center for Responsive Politics,,159
N00008619,Steven R. Rothman (D-NJ),1919067,5188000,3553533,2006,H,Center for Responsive Politics,,160
N00025726,Tom Cole (R-Okla),1798113,5202000,3500056,2006,H,Center for Responsive Politics,,161
N00002198,Nick Rahall (D-WVa),2734350,4242334,3488342,2006,H,Center for Responsive Politics,,162
N00025330,Jo Bonner (R-Ala),1172027,5800999,3486513,2006,H,Center for Responsive Politics,,163
N00026341,Jim Costa (D-Calif),632009,6280998,3456503,2006,H,Center for Responsive Politics,,164
N99999972,Michael Chertoff,2033043,4870000,3451521,2006,E,Center for Responsive Politics,,165
N00008758,Dave Davis (R-Tenn),1066013,5292000,3179006,2006,H,Center for Responsive Politics,,173
N00000010,Dan Burton (R-Ind),2012020,4330000,3171010,2006,H,Center for Responsive Politics,,174
N00006486,Jim Kolbe (R-Ariz),913191,5272999,3093095,2006,H,Center for Responsive Politics,,177
N00000751,Bill Pascrell Jr. (D-NJ),1799565,4164525,2982045,2006,H,Center for Responsive Politics,,181
N00025095,John Carter (R-Texas),650001,4849998,2749999,2006,H,Center for Responsive Politics,,190
N00026786,Bobby Jindal (R-La),1475060,3875000,2675030,2006,H,Center for Responsive Politics,,192
N99999919,John Paul Stevens,1605017,3530000,2567508,2006,J,Center for Responsive Politics,,194
N00026748,Mel Martinez (R-Fla),1232038,3757998,2495018,2006,S,Center for Responsive Politics,,196
N00005906,Ron Paul (R-Texas),1407040,3507000,2457020,2006,H,Center for Responsive Politics,,197
N00001311,Louise M. Slaughter (D-NY),1493017,3295000,2394008,2006,H,Center for Responsive Politics,,198
N00002260,David Price (D-NC),1099073,3335000,2217036,2006,H,Center for Responsive Politics,,206
N00026434,Nancy E. Boyda (D-Kan),1720911,2707893,2214402,2006,H,Center for Responsive Politics,,207
N00003583,George V. Voinovich (R-Ohio),1021056,3022000,2021528,2006,S,Center for Responsive Politics,,219
N99999990,Condoleezza Rice,984023,2984999,1984511,2006,E,Center for Responsive Politics,,221
N00006561,Tom Udall (D-NM),1102034,2755000,1928517,2006,H,Center for Responsive Politics,,226
N00028049,"Joseph A. Sestak, Jr (D-Pa)",1014059,2774000,1894029,2006,H,Center for Responsive Politics,,227
N99999968,Ben S. Bernanke,1111023,2530000,1820511,2006,E,Center for Responsive Politics,,231
N00001692,Eleanor Holmes Norton (D-DC),823036,2198000,1510518,2006,H,Center for Responsive Politics,,254
N00000581,Chris Dodd (D-Conn),726020,2242999,1484509,2006,S,Center for Responsive Politics,,256
N00007422,Ellen O. Tauscher (D-Calif),900014,2024999,1462506,2006,H,Center for Responsive Politics,,258
N99999963,Susan Schwab,727025,2189998,1458511,2006,E,Center for Responsive Politics,,259
N00009571,Mike Ross (D-Ark),860017,2014999,1437508,2006,H,Center for Responsive Politics,,260
N00000860,Rush Holt (D-NJ),149019,2710997,1430008,2006,H,Center for Responsive Politics,,261
N99999926,Samuel A. Alito,770017,2035000,1402508,2006,J,Center for Responsive Politics,,262
N00007335,Anna Eshoo (D-Calif),871011,1890000,1380505,2006,H,Center for Responsive Politics,,263
N00003280,Roger Wicker (R-Miss),414026,2337998,1376012,2006,H,Center for Responsive Politics,,264
N00027239,Daniel Lipinski (D-Ill),637047,2080000,1358523,2006,H,Center for Responsive Politics,,265
N00004981,Dick Durbin (D-Ill),1211180,1491175,1351177,2006,S,Center for Responsive Politics,,266
N99999979,Alphonso Jackson,798013,1895000,1346506,2006,E,Center for Responsive Politics,,267
N00007231,Elton Gallegly (R-Calif),695015,1974999,1335007,2006,H,Center for Responsive Politics,,268
N00001762,Daniel R Inouye (D-Hawaii),697008,1530000,1113504,2006,S,Center for Responsive Politics,,289
N00024851,Tom Feeney (R-Fla),489023,1713999,1101511,2006,H,Center for Responsive Politics,,291
N00027035,G. K. Butterfield (D-NC),536603,1488586,1012594,2006,H,Center for Responsive Politics,,300
N00004391,Mark Green (R-Wis),341606,1677551,1009578,2006,H,Center for Responsive Politics,,301
N00006515,Pete V. Domenici (R-NM),35019,1900999,968009,2006,S,Center for Responsive Politics,,306
N00009157,Doc Hastings (R-Wash),589014,1336000,962507,2006,H,Center for Responsive Politics,,308
N00006103,Tom Tancredo (R-Colo),516004,1065000,790502,2006,H,Center for Responsive Politics,,333
N00007087,Jerry Lewis (R-Calif),480009,1100000,790004,2006,H,Center for Responsive Politics,,334
N00000143,John W. Olver (D-Mass),439017,1135000,787008,2006,H,Center for Responsive Politics,,335
N00003689,Steve Chabot (R-Ohio),384027,1185000,784513,2006,H,Center for Responsive Politics,,336
N00003028,Robert B. Aderholt (R-Ala),441023,1122000,781511,2006,H,Center for Responsive Politics,,337
N00005090,Jo Ann Emerson (R-Mo),326017,1215998,771007,2006,H,Center for Responsive Politics,,339
N00027605,Jon Tester (D-Mont),502003,1030000,766001,2006,S,Center for Responsive Politics,,340
